,Zillow ID,address,zipcode,alat,alon,valuation,sqft,value sqft,neighborhood,tractCode,countyFips,stateFips,commuteTime,Region,Severity
2699,58297453,728 Barton Creek Boulevard,78735,30.299686,-97.847555,1978174,7669,257.94,,1916,453,48,26.2,K7,70
2700,145544609,11637 Trails End Road,78641,30.492038,-97.894898,430061,1600,268.79,,1765,453,48,31.3,R5,0
2701,144351962,16215 Jacobson Road,78617,30.119488,-97.599527,435569,1927,226.03,Swiss Alpine Village,2435,453,48,26.7,E15,0
2702,29474398,6907 Midwood Parkway,78736,30.250764,-97.909675,582695,3989,146.08,,1769,453,48,27.9,J5,175
2703,29361722,13504 Montview Drive,78732,30.381967,-97.905664,426921,2238,190.76,,1760,453,48,33.2,N5,0
2704,94642969,19801 Drifting Meadows Drive,78660,30.476587,-97.58486,236649,1677,141.11,,1858,453,48,28.5,Q16,0
2705,29338429,3103 Hayden Bend,78738,30.306015,-97.917583,995363,4380,227.25,,1916,453,48,26.2,L4,0
2706,64690315,8910 Roadrunner View Road,78653,30.283489,-97.505798,622100,4242,146.65,Kingsbery Park,2210,453,48,37.2,K19,0
2707,29341649,1635 Resaca Boulevard,78738,30.322296,-97.913704,904381,4215,214.56,,1784,453,48,25.3,L5,0
2708,83823236,7524 Elroy Road,78617,30.147327,-97.633662,212693,2200,96.68,Stoney Ridge North,2435,453,48,26.7,F14,14
2709,241929803,13713 Overland Pass,78738,30.292395,-97.970352,1692842,5234,323.43,,1768,453,48,33.1,K3,0
2710,29362251,406 Lakeshore Circle,78645,30.38616,-98.005777,518169,2731,189.74,,1780,453,48,39.3,N1,0
2711,29598608,13501 Albania Way,78729,30.459192,-97.75625,291349,1632,178.52,Hunter's Chase,20411,491,48,27,Q10,62
2712,29422030,702 Burnet Street,78653,30.345951,-97.555124,153370,1002,153.06,Hamilton Point,2209,453,48,31,M17,0
2713,58307483,13501 Lathe Cove,78727,30.425079,-97.680833,354127,2173,162.97,Scofield Farms,1847,453,48,25.9,P13,426
2714,28595471,1168 Live Oak Loop,78610,30.110549,-97.911765,567052,3044,186.29,,10901,209,48,34.5,E5,0
2715,29332777,6206 Lost Creek Circle,78746,30.285381,-97.837858,589182,1986,296.67,,1917,453,48,23.6,K7,70
2716,29326498,301 Vale Street,78746,30.272501,-97.77841,1024624,1673,612.45,,1919,453,48,17.2,J9,629
2717,89551136,13521 Coleto Creek Trail,78732,30.372849,-97.909645,913308,4970,183.76,,1760,453,48,33.2,N5,0
2718,29389069,21959 Silvia Drive,78621,30.26646,-97.472999,142483,798,178.55,Estates at Wilbarger Creek,2210,453,48,37.2,J20,0
2719,58299920,5808 Brittlyns Court,78730,30.3849,-97.851766,537869,3440,156.36,River Place,1760,453,48,33.2,N7,1
2720,83819094,1616 Lakecliff Hills Lane,78732,30.349716,-97.888637,1139218,4747,239.99,,1760,453,48,33.2,M5,0
2721,29511386,10330 Old Manchaca Road,78748,30.16934,-97.832103,369806,2113,175.01,Ford Oaks,1748,453,48,27.2,G7,482
2722,29454684,16206 Viki Lynn Place,78660,30.457514,-97.658058,252534,2287,110.42,,1857,453,48,24.8,Q13,62
2723,29345590,3513 Lakeland Drive,78731,30.339681,-97.760727,564494,2127,265.39,Highland Hills,102,453,48,21.1,M10,581
2724,29396425,1707 Schieffer Avenue,78722,30.295074,-97.71071,469214,1712,274.07,Delwood,307,453,48,20.8,K12,1229
2725,29496397,5531 Hitcher Bend,78749,30.208046,-97.86777,385429,1842,209.24,Maple Run,1738,453,48,24.9,H6,376
2726,80092245,12105 Musket Rim Street,78736,30.286765,-97.935886,2731691,6521,418.91,,1768,453,48,33.1,K4,0
2727,58297580,1360 Patterson Road,78733,30.304276,-97.879462,1163255,4200,276.97,,1916,453,48,26.2,L6,0
2728,58315326,9308 Zyle Road,78737,30.206915,-97.935692,635322,3733,170.19,Sunrise Country,1733,453,48,25.8,H4,51
2729,70348966,18605 Sandy Bottom Drive,78660,30.450462,-97.56651,245947,1819,135.21,Villages of Hidden Lake,1858,453,48,28.5,Q17,0
2730,64859934,12422 Fitzhugh Road,78736,30.234181,-97.985868,553631,1792,308.95,,1768,453,48,33.1,I2,0
2731,29375553,6406 Avery Island Avenue,78727,30.439526,-97.751853,284949,1506,189.21,Bancroft Woods,1786,453,48,21.2,P10,644
2732,58298014,620 Brandon Way,78733,30.324508,-97.858454,1910892,7555,252.93,Austin Lake Hills,1783,453,48,27.1,L6,0
2733,29366908,14513 Ridgetop Terrace,78732,30.417907,-97.900995,697874,1440,484.63,,1765,453,48,31.3,O5,0
2734,29492277,7846 El Dorado Drive,78737,30.213789,-97.90571,417502,2018,206.89,Lewis Mountain Ranch,1733,453,48,25.8,H5,117
2735,29350483,1908 Lakeway Boulevard,78734,30.357175,-97.971636,442571,2525,175.28,The Preserve at Lakeway,1778,453,48,28.7,M3,0
2736,29411913,5702 Avenue C,78752,30.323344,-97.72132,350010,812,431.05,Skyview,1503,453,48,20.4,L11,1494
2737,29503852,8600 Oak Ledge Drive,78748,30.18903,-97.823385,322686,1727,186.85,Oakvalley Park,1747,453,48,29.1,H8,829
2738,70337014,4008 Peak Lookout Drive,78738,30.32692,-97.976872,976777,3974,245.79,Vistas at Lakeway,1773,453,48,30.8,L2,0
2739,64619386,12010 Pollyanna Avenue,78753,30.387658,-97.674476,312916,2013,155.45,Walnut Forest,1824,453,48,26.2,N13,928
2740,29424958,1525 Weyford Drive,78757,30.360551,-97.72074,375203,1066,351.97,Wooten,1818,453,48,22.1,M11,1728
2741,29490112,6206 Woodhue Drive,78745,30.206838,-97.794951,279792,1370,204.23,Timber Village,2409,453,48,26.6,H9,1747
2742,83828684,17131 Rocky Ridge Road,78734,30.422799,-97.947022,624144,1830,341.06,,1741,453,48,24.9,P3,0
2743,29336364,712 Windsong Trail,78746,30.300878,-97.80622,1301898,4152,313.56,Windsong Estates,1918,453,48,22.7,K8,13
2744,29476237,10926 Long Branch Drive,78736,30.246245,-97.994167,333243,1800,185.14,,1768,453,48,33.1,J2,0
2745,29446134,13314 Council Bluff Drive,78727,30.436778,-97.715299,544904,3721,146.44,Tomanet Estates,1846,453,48,23.8,P11,199
2746,29347624,3635 Turkey Creek Drive,78730,30.351977,-97.842351,765464,3585,213.52,,1761,453,48,24.9,M7,23
2747,64472394,22308 Ann Showers Drive,78621,30.273163,-97.464861,147039,1216,120.92,Estates at Wilbarger Creek,2210,453,48,37.2,J20,0
2748,144991692,11006 Lambert Lane,78719,30.116782,-97.683835,194531,1428,136.23,,2436,453,48,26.7,E12,0
2749,29411601,5307 Woodrow Avenue,78757,30.324587,-97.735315,413682,1270,325.73,Broadacres,205,453,48,20.5,L11,1494
2750,29515770,10402 La Costa Drive,78747,30.144127,-97.786108,396343,2670,148.44,Crossings at Onion Creek,2428,453,48,31.4,F9,381
2751,144269765,16871 Albert Voelker Road,78621,30.340737,-97.458975,653252,1400,466.61,,2209,453,48,31,M20,0
2752,29486087,2509 Cockburn Drive,78745,30.210789,-97.810913,350283,1282,273.23,Sunburst,1713,453,48,25.6,H8,829
2753,60058891,17624 Webberville Road,78653,30.322262,-97.531895,148053,1140,129.87,,2209,453,48,31,L18,0
2754,29358805,5212 Valburn Circle,78731,30.373586,-97.775124,730145,3437,212.44,North Cat Mountain,1705,453,48,20.3,N9,300
2755,83817788,11829 Buckner Road,78726,30.443848,-97.836516,360355,1568,229.82,,1765,453,48,31.3,P7,269
2756,144344859,3621 Caldwell Lane,78617,30.195691,-97.54606,484201,3572,135.55,,2433,453,48,33.5,H17,0
2757,29468495,3601 Buck Lane,78617,30.195959,-97.53182,157976,1152,137.13,,2433,453,48,33.5,H18,0
2758,28596623,13225 Madrone Mountain Way,78737,30.178025,-97.95452,448942,2340,191.86,,10805,209,48,40.6,G3,0
2759,80087869,8701 Escarpment Boulevard,78749,30.214614,-97.875724,315668,1534,205.78,Legend Oaks,1738,453,48,24.9,H6,376
2760,29433953,11202 Bending Bough Trail,78758,30.385767,-97.698431,272967,1350,202.2,Gracywoods,1843,453,48,21.5,N12,2372
2761,29477057,2704 Sherwood Lane,78704,30.233729,-97.753308,516798,1958,263.94,South Congress,2308,453,48,23.4,I10,2734
2762,60337590,2099 Cyclone Ridge Cove,78665,30.528504,-97.647911,250768,2512,99.83,Villages of Chandler Creek,21508,491,48,26.3,S14,0
2763,80087442,4813 Mondonedo Cove,78736,30.292051,-97.927223,1018769,4741,214.88,,1768,453,48,33.1,K4,0
2764,29426269,8212 Stillwood Lane,78757,30.365116,-97.732953,426639,1809,235.84,North Shoal Creek,1817,453,48,24.5,N11,1809
2765,29470622,7600 Elroy Road,78617,30.147026,-97.631481,408937,3132,130.57,Stoney Ridge North,2435,453,48,26.7,F14,14
2766,80127769,10917 Roy Butler Drive,78717,30.504691,-97.761778,599275,4339,138.11,Avery Ranch,20509,491,48,27.4,R10,86
2767,29552450,16721 Whitebrush Loop,78717,30.506869,-97.738868,202748,1217,166.6,Avery Ranch,20509,491,48,27.4,S11,0
2768,29470058,8102 Forbsdale Drive,78747,30.156787,-97.739282,261035,2665,97.95,Thaxton Place,2426,453,48,33.7,F11,98
2769,29458463,1420 Huntington Trail,78660,30.498398,-97.59311,317352,2587,122.67,,1855,453,48,24.2,R16,0
2770,29468472,3524 Victorine Lane,78617,30.199211,-97.555488,201961,1571,128.56,,2433,453,48,33.5,H17,0
2771,29340878,7805 Brightman Lane,78733,30.31725,-97.844247,1112684,3800,292.81,,1912,453,48,21.5,L7,4
2772,29546332,1622 Wood Rock Drive,78681,30.530308,-97.705306,270524,1955,138.38,Cimarron,20602,491,48,25.4,S12,37
2773,29475400,4802 Canyonbend Circle,78735,30.242609,-97.825431,457655,1891,242.02,Williamson,1914,453,48,22.2,I8,569
2774,29470493,9004 Thaxton Road,78747,30.14288,-97.731446,340437,2445,139.24,Thaxton Place,2426,453,48,33.7,F11,98
2775,29323422,4225 Kachina Drive,78735,30.253881,-97.8367,500839,2537,197.41,,1914,453,48,22.2,J7,60
2776,29489734,5901 Leisure Run Road,78745,30.20586,-97.783775,268953,1332,201.92,Sweetbriar,2410,453,48,23.5,H9,1747
2777,70334295,17225 Hamilton Point Circle,78653,30.337511,-97.548414,183797,1590,115.6,,2209,453,48,31,M17,0
2778,29367094,17200 Whippoorwill Trail,78645,30.414986,-97.952717,435316,2212,196.8,,1780,453,48,39.3,O3,0
2779,29470666,8210 Linden Loop,78617,30.138021,-97.591722,351484,2990,117.55,Timber Hills,2435,453,48,26.7,F16,0
2780,70323759,3731 Lost Creek Boulevard,78735,30.283111,-97.874432,1329482,4309,308.54,,1908,453,48,23.3,K6,1
2781,29420959,1004 Durham Drive,78753,30.347049,-97.688235,292908,1763,166.14,Heritage Hills,1813,453,48,26.8,M12,4350
2782,64608252,4905 Blue Bluff Road,78724,30.264796,-97.618423,157394,1584,99.36,Imperial Valley,2211,453,48,28.9,J15,1
2783,29331655,1401 Kent Lane,78703,30.28666,-97.76775,915090,1620,564.87,Westfield,1602,453,48,19.2,K10,2152
2784,29409702,5305 Avenue H,78751,30.317086,-97.71893,429136,1096,391.55,North Loop,1503,453,48,20.4,L11,1494
2785,29394400,1204 East 32nd Street,78722,30.289122,-97.721172,468498,1388,337.53,Cherrywood,401,453,48,16.6,K11,1717
2786,29427770,9702 North Creek Drive,78753,30.363732,-97.689814,226851,1044,217.29,Fiskville,1823,453,48,24.9,N12,2372
2787,70352176,10828 Straw Flower Drive,78733,30.317209,-97.899427,871114,4865,179.06,,1784,453,48,25.3,L5,0
2788,144203329,5236 Mc Cormick Mountain Drive,78734,30.409355,-97.914463,777670,2082,373.52,,1741,453,48,24.9,O4,0
2789,64835113,1506 Rockcliff Road,78746,30.339535,-97.787696,3500420,5059,691.92,Cat Mountain,1912,453,48,21.5,M9,213
2790,29471423,12818 Von Quintus Road,78719,30.100091,-97.665403,254513,2061,123.49,,2436,453,48,26.7,D13,0
2791,29470991,14938 Swiss Drive,78617,30.127839,-97.61269,148924,921,161.7,Swiss Alpine Village,2435,453,48,26.7,E15,0
2792,29578503,9720 Copper Creek Drive,78729,30.458884,-97.787038,265855,1632,162.9,Springwoods,20408,491,48,23.1,Q9,781
2793,29358518,5001 Valburn Court,78731,30.376397,-97.769135,644287,3045,211.59,North Cat Mountain,1705,453,48,20.3,N10,580
2794,83830871,501 Horseback Hollow,78732,30.34784,-97.902445,668516,4313,155,,1760,453,48,33.2,M5,0
2795,29517332,13021 Stagecoach Way,78652,30.121172,-97.825914,323558,1969,164.33,,2407,453,48,32.1,E8,1
2796,29505311,11208 Tracton Lane,78739,30.187178,-97.897759,452450,2874,157.43,Muirfield,1770,453,48,26.8,G5,92
2797,29375084,10428 Ember Glen Drive,78726,30.437851,-97.829272,398050,2427,164.01,,1714,453,48,27.6,P7,269
2798,64481900,19000 Blake Manor Road,78653,30.284515,-97.516888,219254,1792,122.35,,2210,453,48,37.2,K18,0
2799,29420100,501 East Boyce Street,78653,30.341432,-97.552859,166361,1064,156.35,Hamilton Point,2209,453,48,31,M17,0
2800,144269762,12347 Ballerstedt Road,78621,30.332778,-97.465889,216314,1600,135.2,,2209,453,48,31,M20,0
2801,58265907,8229 Canola Bend,78729,30.451509,-97.764834,423948,3306,128.24,Hunter's Chase,20410,491,48,25.5,Q10,62
2802,29335408,1502 Hopi Trail,78703,30.292531,-97.775513,1322059,3773,350.4,Tarrytown,1604,453,48,20.8,K9,269
2803,70324214,1702 Lakeway Boulevard,78734,30.356599,-97.964993,563492,3350,168.21,The Preserve at Lakeway,1778,453,48,28.7,M3,0
2804,29365484,5252 Mc Cormick Mountain Drive,78734,30.410045,-97.912006,953790,4082,233.66,,1741,453,48,24.9,O5,0
2805,29537350,154 Woodland Trail,78641,30.555454,-97.811008,504268,2653,190.07,,20320,491,48,29.5,T8,0
2806,29326611,4914 Timberline Drive,78746,30.271879,-97.791665,1326150,4353,304.65,Timberline Ridge,1919,453,48,17.2,J9,629
2807,29376351,11005 Centennial Trail,78750,30.442627,-97.818077,492431,2901,169.75,,1714,453,48,27.6,P8,115
2808,94641485,16019 Milo Road,78725,30.223989,-97.559386,704784,1080,652.58,Chaparral Crossing,2207,453,48,36.5,I17,0
2809,29472999,2200 Dickson Drive,78704,30.246083,-97.780588,203316,640,317.68,Barton Hills,1901,453,48,19.1,J9,629
2810,29443259,13105 Bourbon Street,78727,30.424519,-97.689879,246571,1311,188.08,Lamplight Village,1847,453,48,25.9,P12,350
2811,58305438,11800 Gate Way,78727,30.416614,-97.739578,451367,1972,228.89,Angus Valley,1745,453,48,27.6,O11,1088
2812,29431114,9715 Mountain Quail Road,78758,30.374134,-97.707227,335710,1622,206.97,North Austin Civic Association,1821,453,48,21.7,N12,2372
2813,29342136,4902 Mantle Drive,78746,30.323671,-97.791253,1264706,4152,304.6,Island Way,1913,453,48,23.9,L9,60
2814,29485780,503 Gate Tree Lane,78745,30.209294,-97.779677,314477,1136,276.83,West Congress,2402,453,48,22.5,H9,1747
2815,29345266,802 North Commons Ford Road,78733,30.340208,-97.882385,634041,2793,227.01,Austin Lake Hills,1783,453,48,27.1,M6,0
2816,29407491,6708 Kings Point,78723,30.312132,-97.667879,396813,2119,187.26,University Hills,2113,453,48,31.3,L13,1681
2817,70337397,11512 Woodland Hills Trail,78732,30.359272,-97.884474,615562,3949,155.88,,1760,453,48,33.2,M6,0
2818,29371827,7506 Danwood Drive,78759,30.429116,-97.770444,364670,1724,211.53,Arrowwood,1756,453,48,21.1,P9,666
2819,2127175407,200 West Anderson Lane,78757,30.345604,-97.705329,275335,1090,252.6,Georgian Acres,1804,453,48,28.6,M12,4350
2820,70331916,205 Palazza Alto Drive,78734,30.36316,-97.955654,848686,4035,210.33,Bella Montagna,1778,453,48,28.7,N3,0
2821,58304634,12003 Oakwood Drive,78753,30.38697,-97.675496,332717,2176,152.9,Walnut Forest,1824,453,48,26.2,N13,928
2822,29364236,4408 Commanders Point Drive,78734,30.398584,-97.912235,495024,2535,195.28,,1741,453,48,24.9,O5,0
2823,29343015,4501 Edgemont Drive,78731,30.32465,-97.766093,794858,1852,429.19,Balcones Park,102,453,48,21.1,L10,552
2824,29360532,206 Phlox Drive,78734,30.377475,-97.972303,402030,2232,180.12,,1771,453,48,34.7,N2,0
2825,29325822,2729 Regents Park,78746,30.26501,-97.792439,1798976,4216,426.7,Timberline Ridge,1910,453,48,17.5,J9,629
2826,29394428,3112 Dancy Street,78722,30.288565,-97.720935,480266,1821,263.74,Cherrywood,401,453,48,16.6,K11,1717
2827,29495226,2610 Aylesbury Lane,78745,30.199079,-97.820617,326550,1596,204.61,Cherry Creek,1728,453,48,27.7,H8,829
2828,29329574,11204 Solitary Fawn Trail,78735,30.297478,-97.91718,1014555,5095,199.13,,1908,453,48,23.3,K4,0
2829,88021842,411 Autum Bend Lane,78613,30.493213,-97.821017,431032,3639,118.45,,20316,491,48,25.6,R8,6
2830,29489448,5501 Humming Bird Lane,78745,30.20806,-97.777807,262731,868,302.69,West Congress,2402,453,48,22.5,H9,1747
2831,58306308,12022 Scribe Drive,78759,30.415277,-97.716816,313927,1532,204.91,North Star,1829,453,48,21.4,O11,1088
2832,29359275,10406 Treasure Island Drive,78730,30.375849,-97.852085,497963,3220,154.65,River Place,1761,453,48,24.9,N7,1
2833,29358952,7103 Anaqua Drive,78750,30.376937,-97.798943,500150,2430,205.82,Angel Pass,1716,453,48,24.7,N8,22
2834,64765068,1805 Graveyard Point Road,78734,30.390602,-97.961002,677131,3382,200.22,,1778,453,48,28.7,O3,0
2835,29365518,5105 Timothy Circle,78734,30.409762,-97.918191,527526,2639,199.9,,1741,453,48,24.9,O4,0
2836,29503720,1117 Brecon Lane,78748,30.1849,-97.805209,297224,1860,159.8,Waterloo,2423,453,48,34,G8,783
2837,83813508,17825 Silent Harbor Loop,78660,30.443914,-97.571945,344274,2883,119.42,Villages of Hidden Lake,1858,453,48,28.5,P16,0
2838,64895257,14201 Littig Road,78653,30.376785,-97.559617,160022,1216,131.6,Parsons Meadows,1856,453,48,26.4,N17,0
2839,29353612,4208 Far West Boulevard,78731,30.361277,-97.769166,534468,2050,260.72,Marbry's Ridge,1705,453,48,20.3,M10,581
2840,58314705,767 Oakdale Drive,78745,30.217563,-97.822962,1206843,3277,368.28,Sunburst,1750,453,48,22.4,I8,569
2841,29404137,2002 Dexmoor Drive,78723,30.311634,-97.688701,603326,5848,103.17,Windsor Park,2106,453,48,19.9,L12,3612
2842,29558667,1200 Wroxton Way,78664,30.521291,-97.667498,189000,1338,141.26,Turtle Creek Village,21505,491,48,23.3,S13,5
2843,29452484,1209 Brophy Drive,78660,30.450002,-97.613111,269933,2540,106.27,Old Town,1855,453,48,24.2,Q15,0
2844,70324361,14201 Debba Drive,78734,30.368117,-97.927311,320812,1586,202.28,,1742,453,48,30.1,N4,0
2845,29362942,3926 Eck Lane,78734,30.40193,-97.932526,2045091,3094,660.99,,1741,453,48,24.9,O4,0
2846,64476681,12512 Briarcreek Loop,78653,30.323455,-97.532784,184978,1580,117.07,Briarcreek,2209,453,48,31,L18,0
2847,29401028,6309 Waynesburg Cove,78723,30.303383,-97.665268,332305,1368,242.91,Pecan Springs Springdale,2108,453,48,22.4,K13,714
2848,29371036,16500 Forest Way,78734,30.428042,-97.928632,633748,1820,348.21,,1741,453,48,24.9,P4,0
2849,52831441,8603 Glen Canyon Drive,78681,30.512853,-97.729332,316092,2577,122.66,Fern Bluff,20506,491,48,29.8,S11,0
2850,29368822,17220 Rocky Ridge Road,78734,30.421255,-97.940743,288163,1362,211.57,,1741,453,48,24.9,P4,0
2851,83833592,1104 Canyon Springs Dr,78613,30.484107,-97.860506,403131,2719,148.26,,1765,453,48,31.3,R6,0
2852,64805867,5815 Turnersville Road,78610,30.071378,-97.729494,424671,2444,173.76,,2434,453,48,32.3,C11,0
2853,29404281,6207 Betty Cook Drive,78723,30.309131,-97.674641,372485,1672,222.78,University Hills,2112,453,48,26.2,L13,1681
2854,29482292,4422 Lareina Drive,78745,30.218634,-97.771544,261838,728,359.67,West Congress,2003,453,48,22.7,I9,1680
2855,52830855,3905 Lord Byron Circle,78664,30.506492,-97.601267,395129,3300,119.74,Lake Forest,20804,491,48,28.2,S15,0
2856,64741645,4032 Vivas Lane,78735,30.259116,-97.8464,882671,4484,196.85,,1914,453,48,22.2,J7,60
2857,29507628,4108 Idalia Drive,78749,30.183434,-97.86247,478662,2936,163.03,Brodie Springs,1740,453,48,24.1,G6,10
2858,70992694,9917 Lisi Anne Drive,78717,30.510152,-97.750094,398898,2592,153.9,Avery Ranch,20509,491,48,27.4,S10,12
2859,58314594,3003 Headly Drive,78745,30.213857,-97.817466,364367,1504,242.27,Sunburst,1750,453,48,22.4,H8,829
2860,29326650,16 Treemont Drive,78746,30.270267,-97.793439,908763,2733,332.51,Timberline Ridge,1910,453,48,17.5,J9,629
2861,29393499,8908 Ingrid Drive,78621,30.28111,-97.46313,157067,2128,73.81,Estates at Wilbarger Creek,2210,453,48,37.2,K20,0
2862,52829695,114 Lakewood Trail,78641,30.542452,-97.807524,408083,2253,181.13,,20320,491,48,29.5,T8,0
2863,29481842,8210 Espanola Trail,78737,30.22698,-97.904823,548522,2817,194.72,Lewis Mountain Ranch,1733,453,48,25.8,I5,175
2864,80118957,16421 Along Creek Cove,78717,30.512687,-97.754595,593714,3842,154.53,Avery Ranch,20509,491,48,27.4,S10,12
2865,89659188,2226 Park Place Circle,78681,30.507013,-97.72332,713387,3983,179.11,,20506,491,48,29.8,S11,0
2866,29399548,1019 Ellingson Lane,78751,30.302762,-97.717769,428269,966,443.34,Delwood,302,453,48,16.6,K11,1717
2867,29435318,12136 Trotwood Drive,78753,30.389734,-97.662549,229002,1385,165.34,Enclave of the Springs,1835,453,48,27.9,N13,928
2868,29411970,6808 Mira Loma Lane,78723,30.320589,-97.684614,327054,1302,251.19,Coronado Hills,2112,453,48,26.2,L12,3612
2869,80087480,5201 Bantom Woods Bend,78724,30.273244,-97.631037,219537,1704,128.84,The Woodlands,2211,453,48,28.9,J14,47
2870,80096310,8200 Alophia Drive,78737,30.189795,-97.924518,417271,2405,173.5,Meridian,1775,453,48,28.1,H4,51
2871,64905903,16902 High Noon Drive,78617,30.138281,-97.574836,205615,1020,201.58,East Travis Hills,2435,453,48,26.7,F16,0
2872,84378926,116 Shady Oaks Loop,78612,30.099033,-97.52558,321662,3100,103.76,Thousand Oaks,950801,21,48,41.1,D18,0
2873,58302381,1536 Payton Falls Drive,78754,30.372126,-97.659596,304188,2534,120.04,Four Seasons,1834,453,48,23.6,N13,928
2874,144251021,18901 Hog Eye Road,78653,30.293492,-97.518852,271695,2060,131.89,Lockwood Acres,2210,453,48,37.2,K18,0
2875,70337000,15905 Spillman Ranch Loop,78738,30.323102,-97.973887,582906,3705,157.33,,1773,453,48,30.8,L2,0
2876,29322596,800 West Elizabeth Street,78704,30.25187,-97.756568,549555,660,832.66,Bouldin,1305,453,48,19.4,J10,3138
2877,64551671,12804 Johnson Road,78653,30.382349,-97.503225,381489,2432,156.86,,1854,453,48,40.5,N19,0
